"","redSide","blueSide","gameId"
"4227",109675484017801232,106269804045322800,110847390580148352
"4228",102787200149928960,105521706535388096,110428723805402576
"4229",105553606349477424,109539776003058528,110310652412781728
"4230",105549998884468128,109485335453835904,110471139171602624
"4231",99566408217955696,99566408221961360,110471059652887264
"4232",105521706535388096,107565493716773936,110535609417095360
"4233",105536918475957728,105515219038427024,110535609417095360
"4234",107581765633427104,107581759470356112,110377170770228032
"4235",105550005698683824,109485335453835904,110471139171602608
"4236",105550001032913824,105549995617170848,110471139171602608
"4237",101428372605353520,103535282119620512,110395337117294368
"4238",109696092218588992,109696073114910512,110422923165247472
"4239",103935468920814048,102787200151698448,110424922268009200
"4240",107597870621708480,108404211655217280,110418013824164864
"4241",99566404852189296,99566404853854208,110428848767941200
"4242",98767991853197856,99566404579461232,110371551279081984
"4243",99566404854685456,99566404853854208,110428848767941184
"4244",109668849651338560,103535282119620512,110395337117294336
"4245",105550051809743872,105550049871017392,110378429158160320
"4246",98926509883054992,98767991860392496,110767987075556464
"4247",105550024238752688,105550054006182912,110378429158160336
"4248",105550033967461808,105550047979361280,110378429158160192
"4249",98767991926151024,101383793572656368,110429332689456336
"4250",107581284487120144,104841890701948064,110411420270240416
"4251",109642680932009856,109642690191894400,110425082379044736
"4252",99566404579461232,100205573495116448,110371551279081936
"4253",99566408358330416,101383792559569376,110411420270174768
"4254",105521674055625312,105521637552587616,110428723805337024
"4255",104841890701948064,107581284487120144,110411420270240352
"4256",109696092218588992,109696115986547264,110422923165247440
"4257",105593161016793152,107575082591536096,110444842959428672
"4258",98767991892579760,98767991887166784,110428848767941072
"4259",108573042084687888,98767991954244560,110416959492258704
"4260",99566404585387056,100725845018863248,110371551279081840
"4261",99566404848691216,101388912911039808,110428848767875328
"4262",99566404847770464,98767991887166784,110428848767941040
"4263",102787200151698448,109523293035238880,110424922268009152
"4264",105521293297166640,105521674055625312,110428723805337008
"4265",105550001032913824,109485351596724384,110413246204026144
"4266",105521706535388096,107067065368380128,110428723805336976
"4267",105520796734358048,110424394375218208,110424377526038800
"4268",107565477822627360,109642690191894400,110425082379044720
"4269",110428362822825792,99566405126602848,110574245860980064
"4270",100285330168091792,101428372598668848,110395308895739872
"4271",103878020539746272,105593951536470384,110425027634824064
"4272",107179722233063344,102787200129022880,110444842959428656
"4273",107582157086477664,107582184905264512,109988859573059984
"4274",105550005698683824,105549998884468128,107565607661108944
"4275",107582157086477664,107582169874155552,107682708469449216
"4276",102235771678061296,99566406070802752,104248884640332192
"4277",98926509892121856,98926509884398592,108206581964974064
"4278",98767991892579760,101388912914513216,110428848767941168
"4279",109696138543579712,109695910533747904,110422923165247408
"4280",99566405126602848,106857761435870480,110574245860980064
"4281",99566406332987984,101383792887446032,110383628100402736
"4282",107563714667537632,109637393694097664,110429332689390736
"4283",105913238372341488,103461966971048048,110574245860980064
"4284",107598712583969456,104843437139220480,110372454558428592
"4285",99566404852189296,99566404847770464,110428848767940896
"4286",98767991930907104,99294153828264736,110303581088462656
"4287",101388912914513216,99566404855553728,110428848767875296
"4288",107128093558481424,110424397251619488,110424377526038800
"4289",109675490370327424,98767991921462768,110383516547252000
"4290",98767991954244560,107251245690956400,110416959492258720
"4291",106269804045322800,106269859169658576,110423696149447616
"4292",103535282119620512,109668849651338560,110395308895739920
"4293",107179722233063344,105593182576105600,110444842959428688
"4294",98926509883054992,98767991877340528,110303581088397088
"4295",110424394375218208,107179740624168896,110424377526038752
"4296",107599485973747728,107416342401528384,110310652412781680
"4297",99566404853854208,99566404854685456,110428848767875184
"4298",109675484017801232,107437032053655872,110383516547252016
"4299",107582184905264512,107582178455767072,110372140233682096
"4300",107581212180071792,107581296208168304,110372140233682096
"4301",110534696811298544,109981650516317056,110428603625878800
"4302",99566404850008784,99566404845279648,110428848767940976
"4303",99566405124618288,102141671183409136,110574245860980000
"4304",110534728305628992,110534732558665824,110428603625878752
"4305",105503848339138640,105503535895066176,107417741194085552
"4306",103535282143744672,103535282158162656,107566682549054944
"4307",102787200136756176,105504044166670512,107417752301978944
"4308",105550049871017392,105550036134585264,110378429158094528
"4309",106269859169658576,107760667929003744,107693721182735744
"4310",108404211655217280,107597875833524416,110418013824099328
"4311",107565493716773936,107565477822627360,110425082379044720
"4312",107581296208168304,107582157086477664,110377170770228016
"4313",98767991882270864,99566404845279648,110428848767941168
"4314",101428372603715120,100285330168091792,110395337117163248
"4315",98767991877340528,106972778172351136,110303581088397088
"4316",110383487456480960,101383792887446032,110383628100402752
"4317",106382545123328640,107693836459380352,110444842959428688
"4318",107581765633427104,107581759470356112,110377170770228000
"4319",103461966986776720,99566404848691216,110428848767940880
"4320",99566406066182960,110492173877838144,110429898578824064
"4321",107258254469504704,108573042084687888,110416959492258784
"4322",102787200132955072,103878020539746272,110425027634824064
"4323",109642690191894400,109642680932009856,110425082379044704
"4324",106827765448944400,106827844148688272,110507407706737200
"4325",105521637552587616,108078422885368640,110428723805336976
"4326",98767991887166784,99566404852189296,110428848767940912
"4327",108361552741927568,110428362822825792,110574245860980096
"4328",109692071893352720,107700204561086448,110423696149447648
"4329",107564135791716112,107467803833323104,110349992510595792
"4330",99566405124618288,105913238372341488,110574245860980000
"4331",106222632206917344,103877891572305840,106340535337672512
"4332",107582157086477664,107582178455767072,108319714740709568
"4333",105536773074826368,105536918475957728,107457033676741280
"4334",105550036134585264,105550051809743872,109625578822597568
"4335",99566408561605104,106806779752531760,107530554768873312
"4336",101428372600307248,101428372602011184,102147204137394784
"4337",98767991866488688,101383793569248480,109919226378791840
"4338",102747101562758208,100205573496804592,102747125346298208
"4339",107416483509696256,105559480124455984,109539770335738416
"4340",100725845018863248,99566404579461232,110371551279016176
"4341",107581178720470384,107581296208168304,108285604036885568
"4342",99566404585387056,98767991853197856,110371551279081872
"4343",106827848618374544,110506938087991040,110507407706737232
"4344",99566404850008784,99566404853058752,110428848767941184
"4345",103461966965149792,98767991866488688,110429332689456304
"4346",98767991930907104,98926509892121856,110303581088462688
"4347",109800832177252608,109539873500788640,110310652412716096
"4348",110506938087991040,106827823550343968,110507407706737200
"4349",109539675734129088,105520796734358048,110424377526038784
"4350",99566404856367472,99566404845279648,110428848767875104
"4351",105550059790656432,105550026570060784,110378429158160240
"4352",107575082591536096,106382545123328640,110444842959428656
"4353",105550047979361280,105550036134585264,110378429158160240
"4354",109749493607708432,108352305932141952,110444946768907056
"4355",105537226118106448,107648168744912288,110444946768907024
"4356",102787200151698448,103935468920814048,110424922268009168
"4357",105550054006182912,105550033967461808,110378429158160208
"4358",99566408222831088,99566408217116832,110413046183474880
"4359",108319257932089008,107581765633427104,110372140233682048
"4360",107128093558481424,109539675734129088,110424377526038800
"4361",103535282124208032,110383487456480960,109675608882418592
"4362",98767991887166784,98767991882270864,110428848767875232
"4363",103461966981927040,99566405128626832,109518697662385248
"4364",105503948999800560,102787200136756176,107417741194085584
"4365",107456284318482720,105514907449611968,108158179540572208
"4366",109695924147263856,109696115986547264,110422923165247360
"4367",108121047955658272,107581738783262352,108286049960238032
"4368",104270958001747936,100289931264192384,105663539175401696
"4369",99566406338282432,99566406332987984,107439320898390608
"4370",101383793574360320,103461966965149792,105753980949216256
"4371",107581287168722288,106806779752531760,108916413230120400
"4372",105550047979361280,105550051809743872,107439257587547408
"4373",100205573495116448,105505619546859888,107418445248148512
"4374",102141671183409136,109783023470714128,109974742842861488
"4375",105550036134585264,105550026570060784,109625578822531920
"4376",105397399468432544,99566408217955696,105539760574818416
"4377",99566404579461232,102747101565183056,104174613333860768
"4378",105514967858969600,105515345386578256,108158179540441008
"4379",105521412995449552,102787200138722256,106301901328161152
"4380",102787200124959632,107597870621708480,109467260900436912
"4381",99566406069969568,102235771678061296,103495781305067696
"4382",102787200136756176,102787200120306560,106305935742475808
"4383",100725845022060224,98767991853197856,106269654661533456
"4384",99566406066182960,99566406069969568,103495781305067744
"4385",99566404581868576,105505619546859888,108195478958402832
"4386",99566404585387056,99566404579461232,105522984812916176
"4387",105550033967461808,105550059790656432,109625838810505184
"4388",102787200134790080,105520822049210912,106744065770322640
"4389",99566404579461232,99871276356460464,102181142522719936
"4390",107598712583969456,107599040773840064,110372454558363056
"4391",105505619546859888,99566404585387056,109625152897595360
"4392",98926509884398592,98926509892121856,107458367241281248
"4393",110424394375218208,105520786527322640,110424377526038720
"4394",105536952747658416,105536918475957728,105809669327346880
"4395",101428372598668848,103535282119620512,104169308691150048
"4396",99566408221961360,99566408222831088,109523641418323648
"4397",98767991853197856,98767991926151024,101978171976011712
"4398",101383793572656368,101383793569248480,105522958534552512
"4399",99566405944694624,99566408356697120,103540420528951008
"4400",98767991949608896,99566406065437840,105562822076218128
"4401",103935421249833952,104710316579222192,107468241210953504
"4402",109668849651338560,101428372605353520,110395308895739936
"4403",108573042084687888,107251231972989216,110172948967673264
"4404",99566408356697120,107599144012469856,108290534329220832
"4405",100205576307813376,104202382255290736,107405837336900416
"4406",99566404845279648,98767991892579760,110428848767941008
"4407",109480204628225872,99566408217955696,109523641418389200
"4408",104843437139220480,107598878262940544,110372454558363024
"4409",100205576307813376,99566408221114224,106297375706435008
"4410",109698026697016320,107582173169864032,109698068137827728
"4411",98767991853197856,100725845022060224,109625152897661056
"4412",100205576309502432,105397399468432544,105539760574818384
"4413",99566406066182960,103495716886587312,106269459011783024
"4414",107258254469504704,107251231972989216,109749565998839680
"4415",107581296208168304,107581287168722288,108285604036951136
"4416",106857761435870480,102141671183409136,108514431836358096
"4417",101428372602011184,100285330168091792,105788450738353456
"4418",99566408219409344,99566408217116832,104202471517880192
"4419",103935446548920784,105514967858969600,108158179540441008
"4420",105536773074826368,105537149834356304,108166853211545728
"4421",107416342401528384,104710682193583856,109539822193683392
"4422",107603596915629280,107581765633427104,109672715588548352
"4423",105550054006182912,105550059790656432,109625523804970624
"4424",99566405126602848,105913238372341488,109518697662253984
"4425",99566404852189296,99566404853854208,110198981285524800
"4426",102787200120306560,103935530333072896,106744065770388224
"4427",103935523328473680,103877554248683120,104727755403883504
"4428",105548019132871600,105547976546505152,105562379829137568
"4429",100205573496804592,100725845018863248,104174613333794944
"4430",101428372603715120,101428372605353520,103540398659279088
"4431",103461966951059520,100725845018863248,108998961199502480
"4432",101428372600307248,103535282119620512,108231751507690800
"4433",107582591908138928,107582638341246912,108286105477599504
"4434",100725845018863248,100205573496804592,106269654661402288
"4435",98767991853197856,100205573496804592,104174613333860672
"4436",102141671185899504,102141671185047536,102141671262605632
"4437",101428372603715120,101428372605353520,107455808283131952
"4438",99566404581868576,100725845018863248,110371551279081888
"4439",102235771678061296,105536643047197648,110429898578824080
"4440",105536643047197648,102235771678061296,110429898578824080
"4441",107581765633427104,107581212180071792,110377170770228016
"4442",108573042084687888,107251295460371072,110416959492258848
"4443",106382545123328640,105593182576105600,110444842959428672
"4444",107456352597333904,107456355516438416,110343648528693232
"4445",107456355516438416,99322214689444544,110343648528758800
"4446",105521637552587616,105521674055625312,110428723805337024
"4447",105550049871017392,105550024238752688,110378429158160320
"4448",105913238372341488,110428362822825792,110574245860980112
"4449",99566406490127632,107760667929003744,110423696149447664
"4450",105504044166670512,103877589042434432,110343648528824368
"4451",107456352597333904,105559480124455984,110343648528758768
"4452",103877675241047712,105514907449611968,110424922268009088
"4453",101428372602011184,100285330168091792,110395308895739920
"4454",107251245690956400,107258254469504704,110416959492258800
"4455",99566404854685456,99566404845279648,110428848767941024
"4456",110492173877838144,99566406065437840,110429898578824064
"4457",107598699275015264,101383792559569376,110411420270174784
"4458",98767991866488688,109637393694097664,110429332689390720
"4459",99566404852189296,99566404853058752,104841804589544576
"4460",98767991871709840,99322214684939968,105663539175401744
"4461",102787200153467920,104710316579222192,106312505038658000
"4462",102787200124959632,104710678170825216,106773088459715792
"4463",105553606349477424,105521674055625312,105945560581644256
"4464",107580481273119968,103461966981927040,107921365941728240
"4465",101428372600307248,103535282119620512,108231751507887584
"4466",107582609836036016,107582598621022928,108286105477599536
"4467",105547976546505152,103877925817094144,105562379829071984
"4468",99566408356697120,107599156601411200,108035548029874528
"4469",101383793574360320,99322214689444544,103462460596524864
"4470",105505619546859888,98767991853197856,110371551279081936
"4471",110418022381234704,106371141659311456,110418013824099312
"4472",109523293035238880,103935468920814048,110424922268009168
"4473",109539873500788640,109539776003058528,110310652412650528
"4474",103535282124208032,101383792887446032,110383628100402752
"4475",99566404853058752,98767991882270864,110428848767875248
"4476",99566405126602848,102141671183409136,110574245860980064
"4477",99566406066182960,109669678317817376,110429898578824048
"4478",99566405124618288,106857761435870480,110574245860980096
"4479",100285330168091792,101428372602011184,110395308895739920
"4480",99566405126602848,106857734387052096,110574245860980064
"4481",103878020539746272,105594135137147296,110425027634824064
"4482",103461966986776720,99566404853058752,110428848767941152
"4483",108352305932141952,107456994699991552,110444946768907056
"4484",106827832203113872,106827823550343968,110507407706737152
"4485",105550054006182912,105550059790656432,110378429158160352
"4486",101383792559569376,107598699275015264,110411420270174784
"4487",110534741480867936,110534749775658784,110428603625878784
"4488",103535282148790976,103535282151674576,103556721519466000
"4489",107581750701049488,107581689894520368,109660182594334192
"4490",101383792887446032,101383792891050512,104151038622249824
"4491",98767991866488688,98767991882270864,108998961199436912
"4492",100205573495116448,98767991853197856,108195478958599632
"4493",101428372598668848,101428372605353520,107455808283066352
"4494",107251295460371072,107251245690956400,110416959492258736
"4495",98767991949608896,99566406064558736,108197589216240528
"4496",99294153828264736,103461966951059520,109517090067719744
"4497",105549991104165280,105550001032913824,105798784640628672
"4498",104710383210356448,105520788833075744,107563481239680496
"4499",99566405128626832,99566405124618288,109518697662385264
"4500",107603600826620496,107603596915629280,109989125641721872
"4501",103461966981927040,99566405124618288,108471075295615744
"4502",105505619546859888,98767991853197856,110371551279081936
"4503",107467803833323104,102787200126663584,110349992510595744
"4504",107564167676290832,107467803833323104,110349992510595792
"4505",101383793572656368,103461966965149792,110429332689456288
"4506",107693836459380352,107179722233063344,110444842959428704
"4507",109696115986547264,109695924147263856,110422923165247424
"4508",107564135791716112,107467834753797728,110349992510661344
"4509",103461966971048048,108361575122450256,110574245860979984
"4510",100205573495116448,98767991853197856,110371551279081952
"4511",107574959289974368,105594135137147296,110425027634824096
"4512",107416483509696256,107456352597333904,110343648528693232
"4513",109539776003058528,105521419784127184,110310652412716080
"4514",109981647134921600,107580483738977504,110428603625878816
"4515",99566404855553728,99566404853854208,110428848767875136
"4516",99566408562477648,101383792559569376,102147203805792432
"4517",100205573495116448,100725845022060224,108195478958599616
"4518",102787200126663584,103935421249833952,108171648028225808
"4519",105550049871017392,105550042327365040,110378429158094560
"4520",105594116005157264,105594101461473664,106311748112079136
"4521",98767991926151024,98767991940181520,107417293272826608
"4522",103935642731826448,105520788833075744,105825298622641216
"4523",99566405129589296,99566405123587072,103462454882440896
"4524",99566404585387056,100725845022060224,108195478958468416
"4525",108573042084687888,109828279319224256,110416959492258800
"4526",99566408221114224,100205576309502432,102147202647695472
"4527",102787200129022880,105593129376630224,105596516632316000
"4528",105553606349477424,102787200138722256,107416436274230896
"4529",99566404852189296,99566404585387056,104242514816168352
"4530",98767991921462768,99566406338282432,107439320898259328
"4531",107603544245460192,107603548241713728,107639438038238640
"4532",105550042327365040,105550054006182912,105562431507872112
"4533",100725845022060224,99566404585387056,108195478958468416
"4534",105550047979361280,105550033967461808,110378429158160192
"4535",99566406332987984,109675484017801232,110383628100402768
"4536",102747101565183056,105505619546859888,110371551279081920
"4537",105515109012592448,102787200151698448,110424922268009152
"4538",105550049871017392,105550026570060784,110378429158160224
"4539",99566404579461232,99566404581868576,110371551279081984
"4540",107565477822627360,107565493716773936,110425082379044720
"4541",106382545123328640,105593182576105600,110444842959428704
"4542",105397404796640416,99566408221114224,110413046183474832
"4543",99294153828264736,98926509883054992,110754941553978400
"4544",107574959289974368,102787200132955072,110425027634824112
"4545",105536738266035232,108352305932141952,110444946768907040
"4546",105550049871017392,105550051809743872,110378429158160320
"4547",107599040773840064,106806779752531760,110372454558428624
"4548",98767991860392496,98926509892121856,110303581088462688
"4549",105550042327365040,105550033967461808,110378429158160176
"4550",99566404854685456,99566404856367472,110428848767875120
"4551",103461966986776720,99566404846951824,110428848767940960
"4552",99294153824386384,98767991930907104,110303581088462672
"4553",108404211655217280,110418022381234704,110418013824099280
"4554",99322214689444544,102787200136756176,110343648528758784
"4555",107599485973747728,105521412995449552,110310652412716128
"4556",105532791598779232,107422385694193072,110349992510595776
"4557",109692071893352720,108517492697602720,110423696149447648
"4558",105536918475957728,105537226118106448,110444946768907024
"4559",107598878262940544,104843437139220480,110372454558428640
"4560",109696047948627760,109696092218588992,110422923165247376
"4561",99566404585387056,98767991853197856,110371551279016160
"4562",109981650516317056,110534696811298544,110428603625878800
"4563",110534724851488576,109981647134921600,110428603625878736
"4564",107467794614674480,107422385694193072,108171648028356960
"4565",99566408217116832,99566408221961360,106297375706566160
"4566",109668849651338560,103535282119620512,110395337117294320
"4567",98767991954244560,107258254469504704,110416959492258832
"4568",109674814051390032,107582641798795200,110372454558428656
"4569",103495716886587312,99566406065437840,110429898578824064
"4570",107450819235010832,105514907449611968,110424922268009088
"4571",98767991921462768,109675484017801232,110383628100402736
"4572",99566405124618288,103461966971048048,110574245860979968
"4573",101383793574360320,98767991926151024,110429332689390736
"4574",104843437139220480,107599040773840064,110372454558428656
"4575",102787200151698448,105514967858969600,110424922268009152
"4576",107422385694193072,102787200126663584,110349992510595744
"4577",99566404853058752,99566404848691216,110428848767940880
"4578",99566404850008784,101388912911039808,110428848767940992
"4579",107581689894520368,107582178455767072,110372140233682032
"4580",106857734387052096,99566405126602848,110574245860979968
"4581",108361552741927568,99566405124618288,110574245860980000
"4582",98767991892579760,98767991887166784,110428848767941072
"4583",100725845022060224,102747101565183056,110371551279082000
"4584",109749493607708432,105537226118106448,110444946768907040
"4585",105521637552587616,109671413728531520,110428723805336992
"4586",105550049871017392,105550054006182912,110378429158094608
"4587",99566408221114224,99566408221961360,110413046183474768
"4588",105536643047197648,110492173877838144,110429898578758448
"4589",108573042084687888,107251295460371072,110416959492258736
"4590",99566408221961360,100205576309502432,109523641418061392
"4591",105553606349477424,105554088239949232,105596416965467040
"4592",105521637552587616,105521293297166640,106562554878487184
"4593",103495716886587312,102235771678061296,105562822076283712
"4594",99566406064558736,99566406070802752,102638763041683168
"4595",105550036134585264,105550033967461808,109625523804970544
"4596",105550051809743872,105550024238752688,108211175223175712
"4597",107598788926820992,107598651997213232,108285990206263312
"4598",105514907449611968,105515109012592448,110424922268009104
"4599",106827844148688272,106827823550343968,110507407706737216
"4600",107581765633427104,107581759470356112,110377170770228000
"4601",100725845018863248,98767991853197856,110371551279081904
"4602",99566404853058752,98767991892579760,110428848767941088
"4603",107700199633958896,104367068120825488,110423696149447632
"4604",110424394375218208,109539675734129088,110424377526038784
"4605",99566406066182960,99566406065437840,110429898578824064
"4606",105532791598779232,107467794614674480,110349992510595728
"4607",99566404855553728,101388912914513216,110428848767875296
"4608",105521412995449552,109800832177252608,110310652412716128
"4609",105550026570060784,105550036134585264,110378429158160208
"4610",107067065368380128,105521293297166640,110428723805337024
"4611",105550047979361280,105550049871017392,110378429158160288
"4612",108361552741927568,106857761435870480,110574245860980096
"4613",106857761435870480,103461966971048048,110574245860980080
"4614",99566408222831088,100205576309502432,110413046183474784
"4615",103535282119620512,109668849651338560,110395308895739920
"4616",101388912911039808,99566404845279648,110428848767941024
"4617",99294153828264736,98926509885559664,110303581088462640
"4618",105550051809743872,105550026570060784,110378429158160224
"4619",106827848618374544,106827844148688272,110507407706737184
"4620",99566404847770464,98767991887166784,110428848767941040
"4621",98767991935149424,99566408562477648,110411420270240368
"4622",99566404856367472,99566404848691216,110428848767875088
"4623",109668849651338560,101428372602011184,110395308895739936
"4624",99566406069969568,99566406066182960,105562822076349360
"4625",100725845018863248,104367068120825488,106032946468677840
"4626",99566405131344000,99566405132177728,102147202171977968
"4627",98926509892121856,98767991877340528,103462440151845776
"4628",107582609836036016,107582641798795200,109699002332890752
"4629",98767991897792384,99566406490127632,106737410609088128
"4630",99566404579461232,98767991853197856,110371551279081984
"4631",106827844148688272,106827839261303408,110507407706737232
"4632",98767991935149424,99566408562477648,110411420270240416
"4633",99566408217955696,99566408219409344,110413046183474864
"4634",109676337359108352,107598878262940544,110372454558428608
"4635",98926509883054992,99294153824386384,110303581088462672
"4636",107597870621708480,107597875833524416,110418013824099280
"4637",105594135137147296,105593951536470384,110425027634824112
"4638",102747101565183056,99566404585387056,110371551279081872
"4639",109800832177252608,107599485973747728,110310652412781696
"4640",101383793567806688,101383793572656368,110429332689456304
"4641",109480204628225872,99566408222831088,110413046183474864
"4642",100205576309502432,99566408217955696,110413046183474864
"4643",98767991954244560,107251295460371072,110416959492193168
"4644",100205573496804592,105505619546859888,110371551279081904
"4645",106371141659311456,108404211655217280,110418013824099280
"4646",101383792559569376,106806773698472640,110411420270174752
"4647",99566404852189296,99566404848691216,110428848767875296
"4648",107598712583969456,109676337359108352,110372454558363040
"4649",99566404854685456,99566404845279648,110428848767941024
"4650",105550036134585264,105550024238752688,110378429158160256
"4651",105550047979361280,105550042327365040,110378429158160272
"4652",99566404581868576,100725845018863248,110371551279016176
"4653",105532791598779232,103877625775457856,110349992510595760
"4654",108403526900459472,107565448721890832,110425082379044720
"4655",101383793572656368,99322214695067840,110429332689390656
"4656",106857761435870480,102141671183409136,110574245860980128
"4657",101428372603715120,101428372607057472,110395308895739840
"4658",109696138543579712,109696126554266496,109545777184124448
"4659",105521402545275600,105553606349477424,108171991244431936
"4660",99566404585387056,102747101565183056,107418445248214176
"4661",99566408358330416,104841890701948064,108197521935396480
"4662",107597870621708480,108404211655217280,110418013824164864
"4663",105550059790656432,105550051809743872,110378429158160352
"4664",101428372607057472,101428372598668848,110395337117294336
"4665",108352305932141952,105536918475957728,110444946768907072
"4666",109696126554266496,109696115986547264,110422923165247456
"4667",109637393694097664,107563714667537632,110429332689456288
"4668",105504044166670512,105503948999800560,110343648528758816
"4669",103877675241047712,107450819235010832,110424922268009120
"4670",107456994699991552,105536738266035232,110444946768907040
"4671",110383487456480960,98767991921462768,110383628100402752
"4672",110428362822825792,103461966971048048,110574245860980064
"4673",98767991892579760,99566404846951824,110428848767940944
"4674",108573042084687888,107251245690956400,110416959492258896
"4675",99566404855553728,98767991887166784,110428848767875280
"4676",106972778172351136,99294153824386384,110303581088462672
"4677",107416483509696256,102787200136756176,110343648528758784
"4678",105520786527322640,110424397251619488,110424377526038768
"4679",107456355516438416,105504044166670512,110343648528758800
"4680",102787200149928960,105521706535388096,110428723805336960
"4681",101428372598668848,109668849651338560,110395308895739872
"4682",100205573496804592,99566404581868576,110371551279081968
"4683",99566408219409344,99566408221961360,110413046183474752
"4684",106269859169658576,107760667929003744,110423696149447664
"4685",105550059790656432,105550054006182912,110378429158160352
"4686",99566408358330416,107581284487120144,110411420270240384
"4687",103461966986776720,99566404845279648,110428848767941024
"4688",108319257932089008,107581750701049488,110372140233682064
"4689",103461966971048048,106857734387052096,110574245860980080
"4690",108361575122450256,108361552741927568,110574245860980112
"4691",100285330168091792,109668849651338560,110395308895739904
"4692",105550047979361280,105550042327365040,110378429158094560
"4693",100725845018863248,100725845022060224,104174613333794976
"4694",99566408221961360,99566408221114224,110413046183474848
"4695",101428372605353520,101428372602011184,110395337117294336
"4696",105504044166670512,102787200120306560,110343648528824400
"4697",108352305932141952,105536918475957728,110444946768907072
"4698",109485351596724384,109485335453835904,110413246204091808
"4699",110492173877838144,99566406065437840,110429898578824080
"4700",105550036134585264,105550051809743872,110378429158160256
"4701",107760667929003744,104367068120825488,110423696149447760
"4702",110534728305628992,110733870612047344,110733838936446960
"4703",109981650516317056,110733889090164848,110733838936446928
"4704",101383793574360320,109637393694097664,110429332689390752
"4705",100285330168091792,101428372603715120,110395337117294320
"4706",99566404581868576,102747101565183056,110371551279082000
"4707",107179722233063344,104710678170825216,110444842959428688
"4708",106972778172351136,99294153828264736,110303581088462640
"4709",105520786527322640,105520796734358048,110424377526038768
"4710",109696073114910512,109696092218588992,110422923165247440
"4711",102787200149928960,105521706535388096,110428723805337024
"4712",99566408217955696,109480204628225872,110413046183474864
"4713",103461966965149792,101383793572656368,110429332689456288
"4714",99566408356697120,107599040773840064,110372454558428624
"4715",98926509892121856,98926509885559664,110303581088462672
"4716",102747101565183056,98767991853197856,110371551279082016
"4717",107598878262940544,99566408356697120,110372454558428608
"4718",109674814051390032,107598712583969456,110372454558363056
"4719",107581284487120144,99566408562477648,110411420270240384
"4720",105549995617170848,109485351596724384,110413246204091776
"4721",105550026570060784,105550036134585264,110378429158160208
"4722",105550024238752688,105550051809743872,110378429158160336
"4723",107251245690956400,98767991954244560,110416959492258720
"4724",107580483738977504,109783149221216048,110428603625878832
"4725",107251374793416560,108573042084687888,110416959492258768
"4726",99566404581868576,105505619546859888,107418445248279776
"4727",98767991853197856,99871276356460464,101705789766101808
"4728",105550024238752688,105550036134585264,108211175222847856
"4729",104270958001747936,99322214684939968,106433149543831568
"4730",99566404856367472,99566404853854208,110428848767875072
"4731",103535282119620512,101428372607057472,103540398659279104
"4732",98767991959203248,99566408221114224,102147202633736272
"4733",101978171845303728,98767991897792384,102844212431975648
"4734",105521419784127184,109539776003058528,110310652412584928
"4735",99566408561605104,98767991935149424,102147203784558704
"4736",105537947396116208,103535282158162656,108197636731353936
"4737",99871276356460464,99566404585387056,102181142507843152
"4738",99566405126602848,99566405125435312,102147202190917936
"4739",105521412995449552,105521419784127184,107416436274230928
"4740",107598683861013568,107598704067400256,107728324360521760
"4741",105514907449611968,103877675241047712,107468370561257680
"4742",100205573496804592,98767991853197856,108195478958534048
"4743",102787200134790080,102787200124959632,102804705894084144
"4744",98767991853197856,99566404579461232,105522984812784896
"4745",99871276356460464,100725845018863248,103540364360759360
"4746",99566405123587072,103461966975897712,108471075295615808
"4747",103877625775457856,105504044166670512,110016463799050160
"4748",99566406334639904,99566406338282432,104151038627427248
"4749",105519562229907360,105519846782566528,105562790072929584
"4750",98767991853197856,100725845022060224,109625152897792320
"4751",105504044166670512,99322214689444544,108158210395904336
"4752",98767991921462768,99566406332987984,109675619696368000
"4753",99566406066182960,99566406070802752,102235771812172400
"4754",105536918475957728,105537149834356304,108166853211545728
"4755",99566408562477648,98767991935149424,102147203785279600
"4756",107067065368380128,105521293297166640,110428723805336960
"4757",99566406064558736,98767991949608896,104248884640266512
"4758",100205573495116448,100205573496804592,104174613333729376
"4759",104251016988118464,103535282158162656,105562790519126688
"4760",99566408217955696,99566408222831088,105539760574883984
"4761",99294153824386384,98926509884398592,105658534675942304
"4762",101422616509070752,102235771678061296,104248884640332192
"4763",103495716886587312,103495716836203408,108197589216174928
"4764",107582150625414480,107582181197106560,108319714740709536
"4765",107582178455767072,107582181197106560,108319714740709456
"4766",105514967858969600,105514907449611968,105568157422015216
"4767",98767991877340528,98767991930907104,104174992718947456
"4768",107582591908138928,107582618156093376,108286105477599552
"4769",107423109717243376,107456419134134240,108172137678025408
"4770",103461966965149792,100205573495116448,107124088637609568
"4771",99566408221114224,99566408217955696,103478355179292320
"4772",101383793574360320,98767991866488688,106269680921808992
"4773",107599156601411200,107599089191671344,108035548029874496
"4774",103535282146169520,103535282148790976,103556721519400384
"4775",107456994699991552,105536918475957728,108166853211676864
"4776",102787200129022880,103935530333072896,106744065770388224
"4777",102787200129022880,104710678170825216,106606458926408256
"4778",109696138543579712,109696047948627760,109545777184124368
"4779",107598712583969456,107598788926820992,108285990206197680
"4780",108361578564310816,108361563004344384,108352387614501648
"4781",105515219038427024,103877554248683120,105990084005182064
"4782",98767991949608896,105536643047197648,108197589216240576
"4783",99566405129589296,103461966975897712,106273298443342384
"4784",100205573495116448,99566404585387056,108998961199895792
"4785",103963753080578720,103963715924353680,107417471556465440
